id,kode_pohon,nama_lokal,nama_latin,Group,Icon,status_iucn,diameter,tinggi,unit_PS,jenis_lahan,nama_khas_wilayah,Latitude,Longitude,elevasi,jarak_permukiman,status_adopsi,nama_pengadopsi,masa_berlaku,nama_surveyor,waktu_survei,harga_adopsi,serapan_karbon,penyedia_bibit,metode_karbon,Image1,Image2,Image3,Image4
285,SRK0343GS,Medang,Alseodaphne sp,Pohon Muda,icon/young_tree.svg,Vulnerable,22,25,13,Mineral,-,-0.039823,101.4067472,55.513053,0.037,-,-,-,Mardiyanto,11/06/2021 14:30,50000,901.87,-,"Chave et al, 2014",media/SRK_3_287.jpg,media/SRK_2_287.jpg,media/SRK_1_287.jpg,media/SRK_4_287.jpg
286,SRK0341GS,Cingkawang,Shorea singkawang,Pohon Muda,icon/young_tree.svg,Vulnerable,30,29,13,Mineral,-,-0.0398323,101.4067564,66.82246385,0.037,-,-,-,Mardiyanto,11/06/2021 14:32,50000,1709.45,-,"Chave et al, 2014",media/SRK_3_288.jpg,media/SRK_2_288.jpg,media/SRK_1_288.jpg,media/SRK_4_288.jpg
287,SRK0342GS,Cingkawang,Shorea singkawang,Pohon Muda,icon/young_tree.svg,Vulnerable,26,19,13,Mineral,-,-0.0398308,101.4068465,53.82386107,0.037,-,-,-,Mardiyanto,11/06/2021 14:32,50000,855.67,-,"Chave et al, 2014",media/SRK_3_289.jpg,media/SRK_2_289.jpg,media/SRK_1_289.jpg,media/SRK_4_289.jpg
288,SRK0346GS,Meranti,Shorea sp,Pohon Muda,icon/young_tree.svg,-,10,15,13,Mineral,-,-0.0397894,101.4070611,54.20623547,0.037,-,-,-,Mardiyanto,11/06/2021 14:35,50000,119.28,-,"Chave et al, 2014",media/SRK_3_290.jpg,media/SRK_2_290.jpg,media/SRK_1_290.jpg,media/SRK_4_290.jpg
289,SRK0345GS,Batu Batu,shorea sp,Pohon Muda,icon/young_tree.svg,-,21,28,13,Mineral,-,-0.0398347,101.4069822,44.91998775,0.037,-,-,-,Mardiyanto,11/06/2021 14:36,50000,933.47,-,"Chave et al, 2014",media/SRK_3_291.jpg,media/SRK_2_291.jpg,media/SRK_1_291.jpg,media/SRK_4_291.jpg
290,SRK0350GS,Meranti,Shorea sp,Pohon Muda,icon/young_tree.svg,-,26,22,13,Mineral,-,-0.0398773,101.4068461,47.4216977,0.037,-,-,-,Mardiyanto,11/06/2021 14:38,50000,1119.27,-,"Chave et al, 2014",media/SRK_3_292.jpg,media/SRK_2_292.jpg,media/SRK_1_292.jpg,media/SRK_4_292.jpg
291,SRK0349GS,Kerawang,-,Pohon Muda,icon/young_tree.svg,-,20,19,13,Mineral,-,-0.0398597,101.4069045,51.8135283,0.037,-,-,-,Mardiyanto,11/06/2021 14:40,50000,230.93,-,"Brown, 1997",media/SRK_3_293.jpg,media/SRK_2_293.jpg,media/SRK_1_293.jpg,media/SRK_4_293.jpg
292,SRK0351GS,Meranti,Shorea sp,Pohon Muda,icon/young_tree.svg,-,20,27,13,Mineral,-,-0.0398473,101.4069378,53.37656721,0.037,-,-,-,Mardiyanto,11/06/2021 14:42,50000,819.07,-,"Chave et al, 2014",media/SRK_3_294.jpg,media/SRK_2_294.jpg,media/SRK_1_294.jpg,media/SRK_4_294.jpg
293,SRK0348GS,Meranti,Shorea sp,Pohon Dewasa,icon/mature_tree.svg,-,41,20,13,Mineral,-,-0.0398473,101.4069411,54.67777278,0.037,-,-,-,Mardiyanto,11/06/2021 14:44,200000,2481.19,-,"Chave et al, 2014",media/SRK_3_295.jpg,media/SRK_2_295.jpg,media/SRK_1_295.jpg,media/SRK_4_295.jpg
294,SRK0347GS,Meranti,Shorea sp,Pohon Dewasa,icon/mature_tree.svg,-,45,30,13,Mineral,-,-0.0398495,101.4069467,52.34331026,0.037,-,-,-,Mardiyanto,11/06/2021 14:47,200000,4420.21,-,"Chave et al, 2014",media/SRK_3_296.jpg,media/SRK_2_296.jpg,media/SRK_1_296.jpg,media/SRK_4_296.jpg
295,SRK0352GS,Kerawang,-,Pohon Muda,icon/young_tree.svg,-,20,29,13,Mineral,-,-0.039788,101.4070862,62.97657143,0.037,-,-,-,Mardiyanto,11/06/2021 14:49,50000,230.93,-,"Brown, 1997",media/SRK_3_297.jpg,media/SRK_2_297.jpg,media/SRK_1_297.jpg,media/SRK_4_297.jpg
296,SRK0353GS,Meranti,Shorea sp,Pohon Muda,icon/young_tree.svg,-,32,30,13,Mineral,-,-0.0398248,101.4070331,56.82699335,0.037,-,-,-,Mardiyanto,11/06/2021 14:50,50000,2272.08,-,"Chave et al, 2014",media/SRK_3_298.jpg,media/SRK_2_298.jpg,media/SRK_1_298.jpg,media/SRK_4_298.jpg
297,SRK0354GS,Meranti,Shorea sp,Pohon Dewasa,icon/mature_tree.svg,-,40,20,13,Mineral,-,-0.0397978,101.4070818,63.93444434,0.037,-,-,-,Mardiyanto,11/06/2021 14:53,200000,2364.44,-,"Chave et al, 2014",media/SRK_3_299.jpg,media/SRK_2_299.jpg,media/SRK_1_299.jpg,media/SRK_4_299.jpg
298,SRK0356GS,Jambu jambu,Eugenia spp,Pohon Dewasa,icon/mature_tree.svg,-,90,20,13,Mineral,-,-0.03968000,101.40700000,72.30565274,0.04,-,-,-,Mardiyanto,11/06/2021 14:57,200000,13958.19,-,"Chave et al, 2014",media/SRK_3_300.jpg,media/SRK_2_300.jpg,media/SRK_1_300.jpg,media/SRK_4_300.jpg
299,SRK0355GS,Pasir pasir,Guettarda Speciosa,Pohon Muda,icon/young_tree.svg,Least Concern,26,10,13,Mineral,-,-0.03967000,101.40700000,68.84976545,0.04,-,-,-,Mardiyanto,11/06/2021 14:59,50000,565.13,-,"Chave et al, 2014",media/SRK_3_301.jpg,media/SRK_2_301.jpg,media/SRK_1_301.jpg,media/SRK_4_301.jpg
300,SRK0357GS,Sendok sendok,Endospermum spp,Pohon Dewasa,icon/mature_tree.svg,-,40,12,13,Mineral,-,-0.03969000,101.40720000,63.95537965,0.04,-,-,-,Mardiyanto,11/06/2021 15:00,200000,885.31,-,"Chave et al, 2014",media/SRK_3_302.jpg,media/SRK_2_302.jpg,media/SRK_1_302.jpg,media/SRK_4_302.jpg
301,SRK0358GS,Sendok sendok,Endospermum spp,Pohon Dewasa,icon/mature_tree.svg,-,50,15,13,Mineral,-,-0.03962000,101.40810000,61.48637747,0.04,-,-,-,Mardiyanto,11/06/2021 15:05,200000,1701.56,-,"Chave et al, 2014",media/SRK_3_303.jpg,media/SRK_2_303.jpg,media/SRK_1_303.jpg,media/SRK_4_303.jpg
302,SRK0359GS,Meranti,Shorea sp,Pohon Muda,icon/young_tree.svg,-,27,12,13,Mineral,-,-0.03964000,101.40810000,55.59326595,0.04,-,-,-,Mardiyanto,11/06/2021 15:07,50000,666.81,-,"Chave et al, 2014",media/SRK_3_304.jpg,media/SRK_2_304.jpg,media/SRK_1_304.jpg,media/SRK_4_304.jpg
303,SRK0360GS,Medang,Alseodaphne sp,Pohon Muda,icon/young_tree.svg,Vulnerable,32,20,13,Mineral,-,-0.03966000,101.40830000,66.97813054,0.04,-,-,-,Mardiyanto,11/06/2021 15:08,50000,1507.32,-,"Chave et al, 2014",media/SRK_3_305.jpg,media/SRK_2_305.jpg,media/SRK_1_305.jpg,media/SRK_4_305.jpg
304,SRK0361GS,Meranti,Shorea sp,Pohon Dewasa,icon/mature_tree.svg,-,47,18,13,Mineral,-,-0.03969000,101.40830000,58.68569703,0.04,-,-,-,Mardiyanto,11/06/2021 15:11,200000,2922.69,-,"Chave et al, 2014",media/SRK_3_306.jpg,media/SRK_2_306.jpg,media/SRK_1_306.jpg,media/SRK_4_306.jpg
305,SRK0362GS,Singkawang,Shorea singkawang,Pohon Muda,icon/young_tree.svg,Vulnerable,25,17,13,Mineral,-,-0.03970000,101.40830000,49.42953443,0.04,-,-,-,Mardiyanto,11/06/2021 15:13,50000,711.07,-,"Chave et al, 2014",media/SRK_3_307.jpg,media/SRK_2_307.jpg,media/SRK_1_307.jpg,media/SRK_4_307.jpg
306,SRK0363GS,Meranti,Shorea sp,Pohon Muda,icon/young_tree.svg,-,24,20,13,Mineral,-,-0.03961000,101.40820000,44.20698454,0.04,-,-,-,Mardiyanto,11/06/2021 15:15,50000,872.33,-,"Chave et al, 2014",media/SRK_3_308.jpg,media/SRK_2_308.jpg,media/SRK_1_308.jpg,media/SRK_4_308.jpg
307,SRK0364GS,Mersawa,Anisoptera marginata,Pohon Muda,icon/young_tree.svg,Vulnerable,24,30,13,Mineral,-,-0.03963000,101.40820000,60.63270848,0.04,-,-,-,Mardiyanto,11/06/2021 15:16,50000,1230.91,-,"Chave et al, 2014",media/SRK_3_309.jpg,media/SRK_2_309.jpg,media/SRK_1_309.jpg,media/SRK_4_309.jpg
308,SRK0365GS,Meranti,Shorea sp,Pohon Muda,icon/young_tree.svg,-,30,29,13,Mineral,-,-0.03960000,101.40820000,64.22002588,0.04,-,-,-,Mardiyanto,11/06/2021 15:18,50000,1937.95,-,"Chave et al, 2014",media/SRK_3_310.jpg,media/SRK_2_310.jpg,media/SRK_1_310.jpg,media/SRK_4_310.jpg
309,SRK0369GS,Meranti,Shorea sp,Pohon Muda,icon/young_tree.svg,-,25,28,13,Mineral,-,-0.03959000,101.40820000,65.37162035,0.04,-,-,-,Mardiyanto,11/06/2021 15:19,50000,1311.92,-,"Chave et al, 2014",media/SRK_3_311.jpg,media/SRK_2_311.jpg,media/SRK_1_311.jpg,media/SRK_4_311.jpg
310,SRK0366GS,Batu batu,shorea sp,Pohon Muda,icon/young_tree.svg,-,16,20,13,Mineral,-,-0.03957000,101.40830000,74.51437396,0.04,-,-,-,Mardiyanto,11/06/2021 15:21,50000,395.32,-,"Chave et al, 2014",media/SRK_3_312.jpg,media/SRK_2_312.jpg,media/SRK_1_312.jpg,media/SRK_4_312.jpg
311,SRK0367GS,Medang,Alseodaphne sp,Pohon Dewasa,icon/mature_tree.svg,Vulnerable,40,28,13,Mineral,-,-0.03956000,101.40830000,73.36126175,0.04,-,-,-,Mardiyanto,11/06/2021 15:23,200000,3235.89,-,"Chave et al, 2014",media/SRK_3_313.jpg,media/SRK_2_313.jpg,media/SRK_1_313.jpg,media/SRK_4_313.jpg
312,SRK0368GS,Keranji,Dialium kunstleri,Pohon Dewasa,icon/mature_tree.svg,Near Threatened,n/a,21,13,Mineral,-,-0.03949000,101.40840000,70.42660792,0.04,-,-,-,Mardiyanto,11/06/2021 17:27,200000,1637.18,-,"Chave et al, 2014",media/SRK_3_314.jpg,media/SRK_2_314.jpg,media/SRK_1_314.jpg,media/SRK_4_314.jpg
313,SRK0370GS,Keranji,Dialium kunstleri,Pohon Muda,icon/young_tree.svg,Near Threatened,35,30,13,Mineral,-,-0.03954000,101.40840000,65.78360278,0.04,-,-,-,Mardiyanto,11/06/2021 15:27,50000,3584.68,-,"Chave et al, 2014",media/SRK_3_315.jpg,media/SRK_2_315.jpg,media/SRK_1_315.jpg,media/SRK_4_315.jpg
314,SRK0371GS,Pasir pasir,Guettarda Speciosa,Pohon Muda,icon/young_tree.svg,Least Concern,22,20,13,Mineral,-,-0.03945000,101.40840000,84.88117617,0.04,-,-,-,Mardiyanto,11/06/2021 15:28,50000,802.29,-,"Chave et al, 2014",media/SRK_3_316.jpg,media/SRK_2_316.jpg,media/SRK_1_316.jpg,media/SRK_4_316.jpg
315,SRK0372GS,Jangkang,Sterculia foetida,Pohon Muda,icon/young_tree.svg,-,18,15,13,Mineral,-,-0.03982000,101.40720000,59.711107,0.04,-,-,-,Mardiyanto,11/07/2021 9:06,50000,329.43,-,"Chave et al, 2014",media/SRK_3_317.jpg,media/SRK_2_317.jpg,media/SRK_1_317.jpg,media/SRK_4_317.jpg
316,SRK0373GS,Medang,Alseodaphne sp,Pohon Muda,icon/young_tree.svg,Vulnerable,24,18,13,Mineral,-,-0.03982000,101.40710000,61.77502776,0.04,-,-,-,Mardiyanto,11/07/2021 9:08,50000,775.65,-,"Chave et al, 2014",media/SRK_3_318.jpg,media/SRK_2_318.jpg,media/SRK_1_318.jpg,media/SRK_4_318.jpg
317,SRK0374GS,Kelat,Eugenia spp,Pohon Muda,icon/young_tree.svg,-,34,25,13,Mineral,-,-0.03989000,101.40720000,60.26703877,0.04,-,-,-,Mardiyanto,11/07/2021 9:10,50000,2595.25,-,"Chave et al, 2014",media/SRK_3_319.jpg,media/SRK_2_319.jpg,media/SRK_1_319.jpg,media/SRK_4_319.jpg
318,SRK0381GS,Meranti,Shorea sp,Pohon Dewasa,icon/mature_tree.svg,-,40,25,13,Mineral,-,-0.03992000,101.40720000,54.43137374,0.04,-,-,-,Mardiyanto,11/07/2021 9:12,200000,2939.76,-,"Chave et al, 2014",media/SRK_3_320.jpg,media/SRK_2_320.jpg,media/SRK_1_320.jpg,media/SRK_4_320.jpg
319,SRK0375GS,Gerunggang,Cratoxylum spp,Pohon Muda,icon/young_tree.svg,-,19,17,13,Mineral,-,-0.03999000,101.40720000,68.9742056,0.04,-,-,-,Mardiyanto,11/07/2021 9:14,50000,466.83,-,"Chave et al, 2014",media/SRK_3_321.jpg,media/SRK_2_321.jpg,media/SRK_1_321.jpg,media/SRK_4_321.jpg
320,SRK0376GS,Tengkawang,Shorea sp,Pohon Muda,icon/young_tree.svg,-,18,20,13,Mineral,-,-0.04000000,101.40720000,61.29797449,0.04,-,-,-,Mardiyanto,11/07/2021 9:15,50000,497.51,-,"Chave et al, 2014",media/SRK_3_322.jpg,media/SRK_2_322.jpg,media/SRK_1_322.jpg,media/SRK_4_322.jpg
321,SRK0378GS,Terantai,Santiria laevigata,Pohon Muda,icon/young_tree.svg,Least Concern,22,21,13,Mineral,-,-0.03991000,101.40720000,55.84229511,0.04,-,-,-,Mardiyanto,11/07/2021 9:21,50000,702.23,-,"Chave et al, 2014",media/SRK_3_323.jpg,media/SRK_2_323.jpg,media/SRK_1_323.jpg,media/SRK_4_323.jpg
322,SRK0377GS,Medang,Alseodaphne sp,Pohon Muda,icon/young_tree.svg,Vulnerable,27,20,13,Mineral,-,-0.03991000,101.40730000,59.21960604,0.04,-,-,-,Mardiyanto,11/07/2021 9:22,50000,1081.87,-,"Chave et al, 2014",media/SRK_3_324.jpg,media/SRK_2_324.jpg,media/SRK_1_324.jpg,media/SRK_4_324.jpg
323,SRK0383GS,Jangkang,Sterculia foetida,Pohon Muda,icon/young_tree.svg,-,31,22,13,Mineral,-,-0.03983000,101.40730000,67.44788994,0.04,-,-,-,Mardiyanto,11/07/2021 9:23,50000,1383.42,-,"Chave et al, 2014",media/SRK_3_325.jpg,media/SRK_2_325.jpg,media/SRK_1_325.jpg,media/SRK_4_325.jpg
324,SRK0384GS,Jangkang,Sterculia foetida,Pohon Muda,icon/young_tree.svg,-,16,12,13,Mineral,-,-0.03983000,101.40730000,67.61895402,0.04,-,-,-,Mardiyanto,11/07/2021 9:25,50000,210.54,-,"Chave et al, 2014",media/SRK_3_326.jpg,media/SRK_2_326.jpg,media/SRK_1_326.jpg,media/SRK_4_326.jpg
325,SRK0385GS,Gerunggang,Cratoxylum spp,Pohon Muda,icon/young_tree.svg,-,9,12,13,Mineral,-,-0.03994000,101.40720000,53.45285693,0.04,-,-,-,Mardiyanto,11/07/2021 9:16,50000,77.28,-,"Chave et al, 2014",media/SRK_3_327.jpg,media/SRK_2_327.jpg,media/SRK_1_327.jpg,media/SRK_4_327.jpg
326,SRK0386GS,Medang,Alseodaphne sp,Pohon Muda,icon/young_tree.svg,Vulnerable,10,12,13,Mineral,-,-0.03994000,101.40720000,55.52078556,0.04,-,-,-,Mardiyanto,11/07/2021 9:18,50000,94.54,-,"Chave et al, 2014",media/SRK_3_328.jpg,media/SRK_2_328.jpg,media/SRK_1_328.jpg,media/SRK_4_328.jpg
327,SRK0379GS,Terantai,Santiria laevigata,Pohon Muda,icon/young_tree.svg,Least Concern,16,20,13,Mineral,-,-0.03991000,101.40720000,54.98158705,0.04,-,-,-,Mardiyanto,11/07/2021 9:19,50000,359.61,-,"Chave et al, 2014",media/SRK_3_329.jpg,media/SRK_2_329.jpg,media/SRK_1_329.jpg,media/SRK_4_329.jpg
328,SRK0380GS,Asam asam,Canarium spp,Pohon Muda,icon/young_tree.svg,-,24,18,13,Mineral,-,-0.03986000,101.40730000,56.84029807,0.04,-,-,-,Mardiyanto,11/07/2021 9:26,50000,706.59,-,"Chave et al, 2014",media/SRK_3_330.jpg,media/SRK_2_330.jpg,media/SRK_1_330.jpg,media/SRK_4_330.jpg
329,SRK0382GS,Jambu jambu,Eugenia spp,Pohon Dewasa,icon/mature_tree.svg,-,42,21,13,Mineral,-,-0.03991000,101.40740000,55.10781438,0.04,-,-,-,Mardiyanto,11/07/2021 9:28,200000,3306.82,-,"Chave et al, 2014",media/SRK_3_331.jpg,media/SRK_2_331.jpg,media/SRK_1_331.jpg,media/SRK_4_331.jpg
330,SRK0387GS,Meranti,Shorea sp,Pohon Muda,icon/young_tree.svg,-,35,17,13,Mineral,-,-0.03998000,101.40740000,62.22778657,0.04,-,-,-,Mardiyanto,11/07/2021 9:30,50000,1554.68,-,"Chave et al, 2014",media/SRK_3_332.jpg,media/SRK_2_332.jpg,media/SRK_1_332.jpg,media/SRK_4_332.jpg
331,SRK0388GS,Bintangor,Calophyllum spp,Pohon Muda,icon/young_tree.svg,-,28,25,13,Mineral,-,-0.04000000,101.40750000,55.65201512,0.04,-,-,-,Mardiyanto,11/07/2021 9:31,50000,1408.05,-,"Chave et al, 2014",media/SRK_3_333.jpg,media/SRK_2_333.jpg,media/SRK_1_333.jpg,media/SRK_4_333.jpg
332,SRK0389GS,Kelat,Eugenia spp,Pohon Dewasa,icon/mature_tree.svg,-,45,16,13,Mineral,-,-0.04000000,101.40740000,53.31873383,0.04,-,-,-,Mardiyanto,11/07/2021 9:33,200000,2901.58,-,"Chave et al, 2014",media/SRK_3_334.jpg,media/SRK_2_334.jpg,media/SRK_1_334.jpg,media/SRK_4_334.jpg
333,SRK0390GS,Meranti,Shorea sp,Pohon Muda,icon/young_tree.svg,-,15,18,13,Mineral,-,-0.04001000,101.40730000,52.84153513,0.04,-,-,-,Mardiyanto,11/07/2021 9:34,50000,314.47,-,"Chave et al, 2014",media/SRK_3_335.jpg,media/SRK_2_335.jpg,media/SRK_1_335.jpg,media/SRK_4_335.jpg
334,SRK0391GS,Kelat,Eugenia spp,Pohon Dewasa,icon/mature_tree.svg,-,47,25,13,Mineral,-,-0.04001000,101.40730000,53.43097654,0.04,-,-,-,Mardiyanto,11/07/2021 9:36,200000,4882.78,-,"Chave et al, 2014",media/SRK_3_336.jpg,media/SRK_2_336.jpg,media/SRK_1_336.jpg,media/SRK_4_336.jpg
335,SRK0392GS,Jambu jambu,Eugenia spp,Pohon Muda,icon/young_tree.svg,-,30,16,13,Mineral,-,-0.04002000,101.40740000,57.36642581,0.04,-,-,-,Mardiyanto,11/07/2021 9:38,50000,1314.93,-,"Chave et al, 2014",media/SRK_3_337.jpg,media/SRK_2_337.jpg,media/SRK_1_337.jpg,media/SRK_4_337.jpg
336,SRK0393GS,Kempas,Koompassia malaccensis,Pohon Dewasa,icon/mature_tree.svg,Conservation dependent,40,25,13,Mineral,-,-0.04003000,101.40740000,56.28803146,0.04,-,-,-,Mardiyanto,11/07/2021 9:39,200000,4164.18,-,"Chave et al, 2014",media/SRK_3_338.jpg,media/SRK_2_338.jpg,media/SRK_1_338.jpg,media/SRK_4_338.jpg
337,SRK0394GS,Medang,Alseodaphne sp,Pohon Muda,icon/young_tree.svg,Vulnerable,29,20,13,Mineral,-,-0.04001000,101.40740000,63.16107414,0.04,-,-,-,Mardiyanto,11/07/2021 9:40,50000,1243.81,-,"Chave et al, 2014",media/SRK_3_339.jpg,media/SRK_2_339.jpg,media/SRK_1_339.jpg,media/SRK_4_339.jpg
338,SRK0395GS,Meranti,Shorea sp,Pohon Dewasa,icon/mature_tree.svg,-,48,30,13,Mineral,-,-0.03995000,101.40750000,53.42550087,0.04,-,-,-,Mardiyanto,11/07/2021 9:46,200000,5013.66,-,"Chave et al, 2014",media/SRK_3_340.jpg,media/SRK_2_340.jpg,media/SRK_1_340.jpg,media/SRK_4_340.jpg
339,SRK0396GS,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,SRK0398GS,,,,,,,,,,,,,,,,,,,,,,,,,,,
